Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1650412116.250007,31,1650412116,233711746,atracsys,0.0484920539855957,-0.010965471267700196,1.32551708984375,-0.008664265291572595,-0.03570667173691069,0.2627517950726044,0.9641636055600491
1650412116.2669075,32,1650412116,242693775,atracsys,0.048436031341552735,-0.010950167655944825,1.32550244140625,-0.008771215241470684,-0.03571558416070919,0.26266100685248234,0.9641870452928142
1650412116.2815735,33,1650412116,263484900,atracsys,0.04831564331054688,-0.010915849685668945,1.3254539794921876,-0.00860663209725123,-0.03543349615594601,0.26263288246151956,0.9642065973037434
1650412116.2990575,34,1650412116,284547565,atracsys,0.048186710357666016,-0.0108685359954834,1.32539990234375,-0.008752012361023447,-0.03550504576032876,0.2625597984265025,0.9642225605405755
1650412116.3125064,35,1650412116,293409322,atracsys,0.04813573837280274,-0.010852647781372071,1.32539599609375,-0.008597098675669336,-0.035282003461804684,0.2625713694507132,0.9642289904741814
1650412116.3300061,36,1650412116,314249127,atracsys,0.04801015090942383,-0.010823342323303222,1.3253660888671874,-0.008580158604774239,-0.035138637462734504,0.26256726370545175,0.9642354946100103
1650412116.3465214,37,1650412116,323225000,atracsys,0.04795783615112305,-0.010803451538085937,1.3253612060546875,-0.008533292477124383,-0.035193576806227686,0.2625562642694303,0.9642369019924332
1650412116.3639734,38,1650412116,344144893,atracsys,0.047848342895507816,-0.010738997459411622,1.32534130859375,-0.00853996451109798,-0.035130310207449916,0.262471627768483,0.9642621920035237
1650412116.3796165,39,1650412116,365012869,atracsys,0.047740173339843754,-0.010719844818115234,1.3252994384765626,-0.008428126752645745,-0.0350204940237449,0.26240097062793155,0.9642864005529134
1650412116.3975732,40,1650412116,373958000,atracsys,0.047694583892822266,-0.010708641052246094,1.325266845703125,-0.008469672801883783,-0.034906093255469645,0.2623667705403678,0.9642994903101876
1650412116.4141104,41,1650412116,394913167,atracsys,0.047594158172607426,-0.010683077812194824,1.32521826171875,-0.00835510329562821,-0.0347153798061857,0.26225947075249145,0.9643365619193616
1650412116.4308157,42,1650412116,415790845,atracsys,0.047497581481933594,-0.010657268524169922,1.3251666259765624,-0.008542719151478929,-0.03478979298141218,0.26208943634720555,0.9643784628500439
1650412116.4480011,43,1650412116,424699224,atracsys,0.04745783233642578,-0.010640518188476562,1.3251578369140626,-0.00844978042169822,-0.0346679244061179,0.26208265547999654,0.9643855131246789
1650412116.4672298,44,1650412116,445613783,atracsys,0.04735987091064453,-0.01058117961883545,1.3251064453125,-0.008339110017684339,-0.034567482324882236,0.2620189167023224,0.9644074013092048
1650412116.4836712,45,1650412116,463507626,atracsys,0.047273723602294926,-0.010570610046386719,1.3250604248046876,-0.008350206074006376,-0.034528704143272075,0.2619949456427397,0.9644152067996264
1650412116.4984717,46,1650412116,484504879,atracsys,0.04715175247192383,-0.010503828048706055,1.32500439453125,-0.008310473565809119,-0.03437009419513859,0.2620001768023553,0.964419794492867
1650412116.5134976,47,1650412116,496369673,atracsys,0.04709251022338867,-0.010463266372680665,1.32497607421875,-0.008286858260156852,-0.03440614086160342,0.2619692651735116,0.9644271095088721
1650412116.5303388,48,1650412116,514340729,atracsys,0.046994426727294925,-0.010433021545410157,1.324925048828125,-0.008483243142730293,-0.034379541124953145,0.2618994493696924,0.9644453121653248
1650412116.5458887,49,1650412116,526262035,atracsys,0.046932735443115235,-0.010410014152526856,1.3248919677734374,-0.008342735480264754,-0.034291158599318826,0.2618928938230224,0.9644514644976313
1650412116.562986,50,1650412116,544153287,atracsys,0.046836029052734374,-0.010364030838012695,1.3248514404296876,-0.008341321121746306,-0.03422327261927714,0.2618148394375393,0.964475079939065
1650412116.5779798,51,1650412116,565010362,atracsys,0.046727302551269535,-0.010355642318725586,1.3247939453125,-0.008276480025780774,-0.034006527012021705,0.26172376564388133,0.9645080230335827
1650412116.5959666,52,1650412116,576917632,atracsys,0.046660865783691406,-0.01031972599029541,1.324752685546875,-0.008134655370796936,-0.03389285533213112,0.26170486313979596,0.9645183597777774
1650412116.6125324,53,1650412116,594914101,atracsys,0.046564708709716796,-0.010266456604003906,1.3247020263671876,-0.008060679851841529,-0.033912083315194505,0.2616140772442595,0.9645429335354565
1650412116.630402,54,1650412116,606834907,atracsys,0.046506286621093754,-0.010262019157409668,1.324677978515625,-0.008072774904667868,-0.03372991709756399,0.2615309623354437,0.964571759247505
1650412116.6455612,55,1650412116,624751364,atracsys,0.04641276931762695,-0.01025801181793213,1.3246265869140625,-0.008177472230216245,-0.03384714001959499,0.2613282802154281,0.9646217030629493
1650412116.6624498,56,1650412116,645645479,atracsys,0.04630602264404297,-0.010210793495178222,1.3245833740234376,-0.00824080398282804,-0.03372229991612943,0.26116869534656173,0.9646687556923662
1650412116.6766062,57,1650412116,657590513,atracsys,0.04624843978881836,-0.010207438468933105,1.3245509033203124,-0.008109891069381446,-0.0335211109829963,0.26110186676017594,0.9646949673133264
1650412116.694496,58,1650412116,675593924,atracsys,0.04615966415405273,-0.010158665657043457,1.324498779296875,-0.007970805239106886,-0.033312998285321624,0.2610377699835628,0.9647206813638294
1650412116.7091196,59,1650412116,696397745,atracsys,0.04606634140014648,-0.010134758949279786,1.3244276123046874,-0.008195384488917871,-0.033279047245632846,0.2609153717925894,0.9647530821147122
1650412116.7269354,60,1650412116,705351547,atracsys,0.04602624130249024,-0.010132576942443848,1.324394287109375,-0.007963005213046062,-0.03330272888185922,0.2609023600661143,0.9647577298518681
1650412116.7480795,61,1650412116,726259091,atracsys,0.04592112731933594,-0.010092397689819337,1.32433837890625,-0.008129918669069466,-0.03349472844755452,0.26077559717627463,0.9647839631264693
1650412116.7653928,62,1650412116,747176942,atracsys,0.045811836242675784,-0.01002827262878418,1.324286865234375,-0.007980976609098215,-0.03339658195648579,0.26074095613950016,0.9647979716590661
1650412116.782851,63,1650412116,767995335,atracsys,0.04570043182373047,-0.01000571346282959,1.3242275390625,-0.0078117642693859264,-0.03316870696034327,0.26067439181587515,0.964825204204887
1650412116.7995386,64,1650412116,776937851,atracsys,0.045645397186279295,-0.009988656044006347,1.3242019042968751,-0.007779456531549909,-0.03318491955827421,0.2606096877932914,0.9648423870240506
1650412116.816318,65,1650412116,797908394,atracsys,0.04552958679199219,-0.009967439651489258,1.3241527099609376,-0.007862666441946104,-0.03297736547908684,0.26048130931774804,0.9648834952151442
1650412116.8331628,66,1650412116,815808701,atracsys,0.04541868591308594,-0.009941526412963867,1.32410205078125,-0.008045637910335048,-0.03296915077041156,0.26038989045475835,0.9649069425374929
1650412116.8495276,67,1650412116,827700313,atracsys,0.045345260620117185,-0.009903316497802735,1.32407080078125,-0.007901075282943077,-0.03300846538171448,0.26037398712972004,0.9649110845299115
1650412116.8661258,68,1650412116,848582944,atracsys,0.0452023811340332,-0.009868853569030762,1.32401220703125,-0.007926462736468867,-0.032939319436846165,0.2603442330738803,0.9649212676320789
1650412116.8827715,69,1650412116,866512235,atracsys,0.04507855606079102,-0.009844310760498047,1.323952880859375,-0.007622724556656119,-0.03259592814028473,0.26040948108324447,0.9649177693984924
1650412116.9001248,70,1650412116,878534300,atracsys,0.04498274612426758,-0.009796549797058105,1.3239178466796875,-0.007853383456899421,-0.032555864623560936,0.260392117976562,0.9649219579544097
1650412116.9154854,71,1650412116,896362002,atracsys,0.044846664428710936,-0.009750032424926757,1.323864990234375,-0.0077091838113706275,-0.03243677105928191,0.26042994159135874,0.9649169238286432
1650412116.9331012,72,1650412116,917312979,atracsys,0.04466587829589844,-0.009698722839355469,1.3238139648437501,-0.007700117649807721,-0.03236485466603398,0.2604319960353539,0.9649188565945155
1650412116.949738,73,1650412116,929258079,atracsys,0.04457075881958008,-0.009655532836914062,1.3237794189453125,-0.007664829534442936,-0.032251223212236585,0.26046023802187634,0.964915319289268
1650412116.9678826,74,1650412116,947149682,atracsys,0.04440983581542969,-0.009629422187805176,1.3237298583984376,-0.007827445098656969,-0.032247730178107954,0.2604440995881455,0.9649184867082337
1650412116.9840837,75,1650412116,968070395,atracsys,0.044237510681152344,-0.009590508460998536,1.3236475830078125,-0.007549899403116074,-0.032040925491950235,0.2604899342059347,0.9649152150785114
1650412117.0001805,76,1650412116,976984562,atracsys,0.04415658187866211,-0.009561004638671875,1.323617431640625,-0.007532174038458022,-0.032079368225758326,0.26046929525546486,0.9649196478036978
1650412117.0171995,77,1650412116,997866691,atracsys,0.043982585906982424,-0.009514538764953614,1.323569091796875,-0.007583736353394922,-0.03189439375191512,0.2604463562228772,0.9649315675841196
1650412117.0388336,78,1650412117,18791580,atracsys,0.04380069732666016,-0.009476505279541015,1.3235118408203126,-0.007589381160934823,-0.03170086425568632,0.26043055702666673,0.9649421648294869
1650412117.0565286,79,1650412117,39693935,atracsys,0.043633663177490234,-0.009419852256774903,1.3234681396484376,-0.007653366857425349,-0.03162764811007223,0.2603877312465694,0.9649556193250731
1650412117.0725646,80,1650412117,48579531,atracsys,0.043552173614501956,-0.009407219886779785,1.32345166015625,-0.007472862913586802,-0.03175368453341166,0.26035225407204166,0.9649624674763441
1650412117.0919402,81,1650412117,69584518,atracsys,0.04338944244384766,-0.009351429939270019,1.3234241943359375,-0.007598909886840474,-0.0315976419210012,0.26026526266832417,0.9649900717840324
1650412117.1088238,82,1650412117,87408193,atracsys,0.04323077774047852,-0.009303265571594239,1.3233659667968751,-0.007558684789502548,-0.031458086863849426,0.2601593389636899,0.9650235092499536
1650412117.126,83,1650412117,108343240,atracsys,0.04306460189819336,-0.009303153991699219,1.3233001708984375,-0.007441477167144657,-0.03127943121890522,0.2599745506658839,0.9650800249752682
1650412117.1426194,84,1650412117,120306759,atracsys,0.04295522689819336,-0.00929366970062256,1.3232646484375001,-0.007551629733150401,-0.03134139156878733,0.2597940419755174,0.9651257668391868
1650412117.1612604,85,1650412117,138132369,atracsys,0.042806289672851563,-0.009263701438903808,1.3232008056640625,-0.007344632259909451,-0.03102193255107089,0.2595794570507289,0.9651954214328891
1650412117.180404,86,1650412117,159104798,atracsys,0.04261677551269531,-0.009256003379821777,1.323122802734375,-0.007366991468188681,-0.03082689166036372,0.25925998315522186,0.9652873620438744
1650412117.1963077,87,1650412117,179947835,atracsys,0.04241436767578125,-0.009223652839660645,1.3230563964843751,-0.007338383271469273,-0.030626731066274875,0.25892001413102134,0.9653851965705436
1650412117.2133005,88,1650412117,188874498,atracsys,0.042329116821289064,-0.009230623245239258,1.323025146484375,-0.007224254619109588,-0.030530238355526346,0.2587538646825492,0.9654336601771237
1650412117.229853,89,1650412117,209798530,atracsys,0.042125679016113284,-0.009207569122314452,1.3229576416015625,-0.006946354407281917,-0.030222744695129096,0.2583593292259771,0.9655510296537645
1650412117.2457123,90,1650412117,230743087,atracsys,0.04191626739501953,-0.009173055648803712,1.3228907470703126,-0.007081820479773369,-0.03008706525868775,0.2579108634700503,0.9656741701148193
1650412117.26492,91,1650412117,239697014,atracsys,0.04182255554199219,-0.009159683227539062,1.32286376953125,-0.006884985724071728,-0.029876610981044733,0.2577626313902273,0.9657217047093083
1650412117.2816944,92,1650412117,260504831,atracsys,0.04160067367553711,-0.009166747093200684,1.32277587890625,-0.006801404488921921,-0.029548014331671812,0.2574168495985135,0.965824632782168
1650412117.2993584,93,1650412117,278450138,atracsys,0.041403381347656254,-0.009128344535827638,1.32270849609375,-0.006938189279417148,-0.029549491269341536,0.257131864882569,0.9658995253944679
1650412117.3158844,94,1650412117,299304654,atracsys,0.04119286346435547,-0.009090682983398438,1.3226282958984374,-0.006764058603611543,-0.029125532002018707,0.2567679808626435,0.9660104320868007
1650412117.332425,95,1650412117,311300442,atracsys,0.04107195281982422,-0.009070493698120118,1.3225943603515626,-0.006730543859048424,-0.02905723767915421,0.25656350757743634,0.9660670490692566
1650412117.3488164,96,1650412117,329292067,atracsys,0.04089267730712891,-0.009027100563049317,1.32253271484375,-0.00673506165471913,-0.028974537137247527,0.2562773318440459,0.9661454571259371
1650412117.365373,97,1650412117,341133885,atracsys,0.04077468109130859,-0.009006178855895997,1.3224990234375,-0.006751356694475487,-0.028934460776755582,0.2560695001168426,0.9662016493839435
1650412117.3819075,98,1650412117,359105101,atracsys,0.04060602951049805,-0.00899234676361084,1.322423828125,-0.006534045179087745,-0.028711899299122247,0.2558304659771021,0.9662731010279514
1650412117.3998184,99,1650412117,380033990,atracsys,0.04040281677246094,-0.008895179748535157,1.3223504638671875,-0.0066445292884266625,-0.028673199612472864,0.25560563320937557,0.9663329954659279
1650412117.4162712,100,1650412117,400896587,atracsys,0.040224998474121094,-0.008811782836914063,1.322269287109375,-0.0064647890222631725,-0.02846503651647075,0.2554683924349042,0.966376659830803
1650412117.434163,101,1650412117,409925291,atracsys,0.04013959121704102,-0.008770295143127441,1.322247314453125,-0.006389340723840344,-0.0282691729515754,0.2554312557014494,0.9663927275163702
1650412117.4508088,102,1650412117,430714189,atracsys,0.039971168518066404,-0.008697513580322266,1.322193359375,-0.00656283224872169,-0.02845273047674214,0.2552543686007996,0.9664329147289532
1650412117.468467,103,1650412117,451644226,atracsys,0.03979459381103516,-0.00858780288696289,1.322143798828125,-0.006339918362115974,-0.028247043353523574,0.25525339015649867,0.9664406949164341
1650412117.4858837,104,1650412117,460597391,atracsys,0.03972602462768555,-0.008531494140625,1.322127197265625,-0.0063401570994711534,-0.02811458831433512,0.25526633048524566,0.9664411378105067
1650412117.5016205,105,1650412117,481562332,atracsys,0.03956673049926758,-0.00838861083984375,1.3220810546875,-0.006409679786743552,-0.027972433660259595,0.2552760309806288,0.9664422419197802
1650412117.5180109,106,1650412117,502342247,atracsys,0.039417301177978516,-0.008267233848571778,1.3220458984375,-0.006227780327718897,-0.028060738168862176,0.25527303062977,0.9664416638156186
1650412117.535369,107,1650412117,511319062,atracsys,0.039348812103271485,-0.008224665641784668,1.32203125,-0.006202086137492802,-0.028152118288532046,0.25524965721651405,0.9664453449907365
1650412117.5502858,108,1650412117,532193631,atracsys,0.0391988525390625,-0.008091478347778321,1.3219884033203124,-0.006211944194440813,-0.028048667659671813,0.2551783538121684,0.9664671188082679
1650412117.5666037,109,1650412117,550163305,atracsys,0.03906183242797852,-0.007940616607666016,1.32195263671875,-0.00601111457146843,-0.02790036793277805,0.2551435300073527,0.9664818751876373
1650412117.5801132,110,1650412117,562016903,atracsys,0.03897909545898438,-0.007838356494903564,1.3219329833984375,-0.005997712161099246,-0.02803312224649054,0.255114955799057,0.9664856599213415
1650412117.597325,111,1650412117,583012617,atracsys,0.03881694030761719,-0.0076454696655273435,1.3218989257812501,-0.00564979042018133,-0.02802624132914433,0.25506651932593993,0.966500739981154
1650412117.6136553,112,1650412117,591892640,atracsys,0.03875000762939453,-0.007561197757720947,1.321888427734375,-0.0056502867229970884,-0.027919064487933378,0.25504069237117205,0.9665106545366687
1650412117.630017,113,1650412117,612880001,atracsys,0.038584197998046875,-0.007322835922241211,1.321843994140625,-0.005239443682081418,-0.027735679500872766,0.25501992489982467,0.9665237287395562
1650412117.6450899,114,1650412117,630736092,atracsys,0.03843990325927735,-0.007111082553863526,1.3218118896484374,-0.00504763840022597,-0.027721701571134415,0.25501097458267047,0.9665275119990006
1650412117.6624856,115,1650412117,642677546,atracsys,0.038334548950195314,-0.006972805976867676,1.3217789306640626,-0.0048826338514795465,-0.027745677458064624,0.2550183680752611,0.9665257209269167
1650412117.6768894,116,1650412117,663509490,atracsys,0.03814955139160156,-0.006813206672668457,1.3217412109375,-0.004542102517472205,-0.027637091377454855,0.25501927631985194,0.9665302525995831
1650412117.6947126,117,1650412117,672514976,atracsys,0.03807111358642578,-0.006745952606201172,1.321716796875,-0.004393488555467281,-0.027393830145664176,0.25502497412329816,0.9665363613965461
1650412117.710707,118,1650412117,693410663,atracsys,0.037879348754882816,-0.0065544495582580565,1.3216773681640626,-0.0043353317526967534,-0.027328748027702816,0.25497345393475085,0.9665520587213169
1650412117.730002,119,1650412117,711270534,atracsys,0.03772005081176758,-0.006363377571105958,1.321645751953125,-0.004153298797501159,-0.027442524767393162,0.2548922731080445,0.9665710460454026
1650412117.7472079,120,1650412117,723303748,atracsys,0.03760427856445313,-0.006245880603790283,1.32163232421875,-0.003941746042146451,-0.02753182117368882,0.2548519933015013,0.9665800137449826
1650412117.764537,121,1650412117,741182127,atracsys,0.03744662475585937,-0.006084516525268555,1.3215848388671876,-0.003702527860149425,-0.02731991502426403,0.25479622683326847,0.9666016740736805
1650412117.7815034,122,1650412117,762084725,atracsys,0.03725099563598633,-0.005932269096374512,1.32152978515625,-0.0034835267555797475,-0.027215270099815073,0.2546745740669627,0.9666374994994497
1650412117.797415,123,1650412117,774010202,atracsys,0.0371363639831543,-0.005829232215881348,1.3215013427734374,-0.003264520784686209,-0.02720760058168938,0.254608702164958,0.9666558323190882
1650412117.8145986,124,1650412117,791969008,atracsys,0.03695475006103516,-0.005679779529571534,1.3214583740234376,-0.0028549771113805366,-0.027060403905812856,0.25455808632386495,0.9666745907146208
1650412117.831986,125,1650412117,812825711,atracsys,0.036738693237304686,-0.005520118236541748,1.3213876953125,-0.0028617527456435065,-0.02686695581296902,0.2544602840542865,0.966705715766478
1650412117.8481538,126,1650412117,833684607,atracsys,0.03652505874633789,-0.005405013084411621,1.32132080078125,-0.002668350502485014,-0.026855232445593402,0.25435547618738996,0.9667341765601211
1650412117.866363,127,1650412117,842749281,atracsys,0.036424560546875,-0.005353041172027588,1.3212869873046875,-0.0025947702245188464,-0.026834493343688256,0.2542905093366901,0.9667520436987741
1650412117.881434,128,1650412117,863573526,atracsys,0.036206512451171874,-0.005269251346588135,1.321188720703125,-0.002395199025671661,-0.026617863995370968,0.25416803586177233,0.9667907539297841
1650412117.8988676,129,1650412117,884442163,atracsys,0.03597496414184571,-0.00517675256729126,1.3210921630859376,-0.0023457271128902953,-0.02643441676762447,0.25396177109666795,0.9668501114422603
1650412117.9135013,130,1650412117,893356453,atracsys,0.03587995529174805,-0.005148289203643799,1.3210579833984375,-0.002399330727629188,-0.026386331274670338,0.25386203166693566,0.9668774863507055
1650412117.930871,131,1650412117,914267286,atracsys,0.03565017700195312,-0.00509752368927002,1.3209697265625,-0.0021856938465736656,-0.02628954406908402,0.2537009359198877,0.9669229119885524
1650412117.9460597,132,1650412117,932186114,atracsys,0.03544841384887695,-0.0050320949554443365,1.3208948974609376,-0.001935740651204017,-0.02596457875129308,0.2536069958830569,0.9669568683232826
1650412117.9635103,133,1650412117,944129018,atracsys,0.03530718612670899,-0.004967528343200684,1.3208511962890626,-0.0018531478148760424,-0.025913937792638658,0.2535553543646931,0.9669719313114783
1650412117.9795623,134,1650412117,965072544,atracsys,0.03505990600585938,-0.004886524200439453,1.3207762451171876,-0.0017800750167092066,-0.025857741937164225,0.2534689900539911,0.9669962148818658
1650412117.9983757,135,1650412117,974008628,atracsys,0.034950519561767576,-0.00485005807876587,1.3207344970703125,-0.0017888655276168395,-0.02582448183962276,0.2534097070406788,0.9670126247756006
1650412118.0160117,136,1650412117,994931078,atracsys,0.034689552307128904,-0.004786101341247559,1.32067236328125,-0.001432677369011719,-0.025475397996821327,0.2533624127003147,0.9670348697762327
1650412118.0356326,137,1650412118,12814442,atracsys,0.03446712875366211,-0.004709423065185547,1.3205845947265624,-0.0010965018388163874,-0.025369603998696748,0.25329627221438766,0.9670554169017211
1650412118.0521796,138,1650412118,33757001,atracsys,0.03422704315185547,-0.004617186069488526,1.3205072021484374,-0.0011634452622137858,-0.02526108142671112,0.2530795114153513,0.9671149285695274
1650412118.0707078,139,1650412118,45684588,atracsys,0.03408221817016602,-0.004576191425323487,1.3204515380859376,-0.0010069943630777003,-0.02512921078433466,0.2529869360026981,0.967142760371847
1650412118.0877028,140,1650412118,63586642,atracsys,0.03388375473022461,-0.0045840821266174316,1.320351806640625,-0.0009152098591806022,-0.024991864833109674,0.25291849011054823,0.9671643120190477
1650412118.1038203,141,1650412118,84397077,atracsys,0.0336448974609375,-0.004556823253631592,1.320262451171875,-0.0008620362702021396,-0.024831696851372573,0.2528674506740521,0.9671818319812239
1650412118.1192837,142,1650412118,105351530,atracsys,0.03343291854858398,-0.004529078006744385,1.320177001953125,-0.0006922270287638504,-0.024649512185163473,0.2528497727594203,0.967191250366898
1650412118.1372511,143,1650412118,114267381,atracsys,0.03333466339111328,-0.004522870063781739,1.3201409912109374,-0.0008345616269888406,-0.024743955544134007,0.25280561284785885,0.9672002699976562
1650412118.1520727,144,1650412118,135284148,atracsys,0.033124256134033206,-0.004509820461273194,1.3200798339843751,-0.0007898450188645084,-0.024614208727058898,0.25271248404723523,0.9672279551792653
1650412118.171308,145,1650412118,144167639,atracsys,0.033027442932128906,-0.004519123554229737,1.3200460205078126,-0.0007004150545597465,-0.024410767457860007,0.25268788537317877,0.9672396065280314
1650412118.188011,146,1650412118,174028765,atracsys,0.032704818725585935,-0.004532777786254883,1.3199644775390624,-0.0007077557352508949,-0.02439640016348414,0.25251932269527305,0.9672839843636423
1650412118.2051663,147,1650412118,185992240,atracsys,0.032565235137939456,-0.00453535795211792,1.3199266357421875,-0.000616718276401971,-0.024293008671847065,0.2524559496169907,0.9673031907789928
1650412118.2206433,148,1650412118,206799707,atracsys,0.032344852447509766,-0.004546739101409912,1.3198563232421876,-0.0003583349425797988,-0.02419415321553462,0.25236196678832606,0.9673303222090063
1650412118.2380574,149,1650412118,215769191,atracsys,0.03223724365234375,-0.0045587592124938965,1.31983447265625,-0.00038851131505608357,-0.0241459588190216,0.25231682531046185,0.9673432903560754
1650412118.252847,150,1650412118,236706975,atracsys,0.032014530181884764,-0.004565611362457276,1.3197864990234376,-0.00036756948880069625,-0.02411366214085599,0.2521980842560351,0.96737506815527
1650412118.270648,151,1650412118,254577137,atracsys,0.03180282402038574,-0.004549320220947266,1.3197431640625,-0.00023303734631431472,-0.02402504929903178,0.2521449367199273,0.9673911688589463
1650412118.2867565,152,1650412118,266563563,atracsys,0.03167276000976563,-0.004522143363952636,1.3197181396484374,-0.00014456041196480486,-0.024100228885903234,0.25211309660972003,0.9673976145245513
1650412118.3044772,153,1650412118,284489758,atracsys,0.031456029891967774,-0.004483580112457275,1.3196925048828125,-6.083744847761524e-05,-0.023982186690375145,0.25206585611673354,0.9674128669810481
