rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1652216781600858136,,324,,1652216781,564821476,"""atracsys""",,,0.43410144043,-0.0392540664673,1.12734106445,,-0.0625173026016,-0.245866169301,0.342265484754,0.904707550325
1652216781630600856,,325,,1652216781,594654547,"""atracsys""",,,0.434099639893,-0.0392352905273,1.12732446289,,-0.0626297898059,-0.246086713519,0.342197916385,0.904665366243
1652216781665132899,,326,,1652216781,633510501,"""atracsys""",,,0.434094177246,-0.0392620048523,1.1273001709,,-0.0624334835033,-0.245997560942,0.342233986268,0.90468953724
1652216781699221553,,327,,1652216781,663418539,"""atracsys""",,,0.434093719482,-0.0392280082703,1.1273104248,,-0.0624148243751,-0.245937235471,0.342261044796,0.904696989672
1652216781731974509,,328,,1652216781,705143153,"""atracsys""",,,0.434095489502,-0.0392380752563,1.12730358887,,-0.0625358119481,-0.245949868219,0.342250450359,0.904689208389
1652216781765526684,,329,,1652216781,735011412,"""atracsys""",,,0.4340965271,-0.0392491531372,1.1273104248,,-0.0626159753595,-0.245937355318,0.342248497491,0.904687804082
1652216781798440925,,330,,1652216781,764841807,"""atracsys""",,,0.434094848633,-0.0392222099304,1.12730078125,,-0.0626821868209,-0.246049471252,0.342232626367,0.904658737095
1652216781830538254,,331,,1652216781,794704302,"""atracsys""",,,0.434094970703,-0.0392598762512,1.12729663086,,-0.0625311968683,-0.24601436982,0.342242389731,0.904675038858
1652216781866324265,,332,,1652216781,836489135,"""atracsys""",,,0.434093139648,-0.0392268409729,1.12728955078,,-0.0625416952377,-0.245855409786,0.342276909662,0.904704466081
1652216781897649027,,333,,1652216781,866324932,"""atracsys""",,,0.434096038818,-0.0392497138977,1.12729675293,,-0.0626397143252,-0.245760046782,0.342321197856,0.904706838204
1652216781932078841,,334,,1652216781,896142627,"""atracsys""",,,0.434096191406,-0.0392385101318,1.12731188965,,-0.0625900219826,-0.245827699176,0.342297066446,0.904701027836
1652216781963918146,,335,,1652216781,934985925,"""atracsys""",,,0.434091918945,-0.039231388092,1.1272956543,,-0.0626107195404,-0.245975216504,0.342244073956,0.904679547965
1652216781999361138,,336,,1652216781,964871510,"""atracsys""",,,0.434090637207,-0.0392455482483,1.12728588867,,-0.062575454987,-0.24589022928,0.342260843511,0.904698746864
1652216782034085285,,337,,1652216781,997681815,"""atracsys""",,,0.434088806152,-0.0392179641724,1.12728466797,,-0.0626066974066,-0.245936063776,0.342257785105,0.904685283681
1652216782066651482,,338,,1652216782,36460253,"""atracsys""",,,0.434091003418,-0.0392357826233,1.12728027344,,-0.0625668840331,-0.245906294443,0.342265772585,0.904693108348
1652216782099400676,,339,,1652216782,66371941,"""atracsys""",,,0.434093109131,-0.0392255783081,1.12726904297,,-0.0625428906202,-0.245970200779,0.342237946158,0.904687921535
1652216782131253007,,340,,1652216782,96187672,"""atracsys""",,,0.434093170166,-0.0392328491211,1.12727099609,,-0.0624807050619,-0.245956616077,0.342239028346,0.904695502354
1652216782164322137,,341,,1652216782,138033401,"""atracsys""",,,0.434094421387,-0.0392294044495,1.1272689209,,-0.0625196817701,-0.245954789742,0.342244843352,0.904691106397
1652216782198744722,,342,,1652216782,167880476,"""atracsys""",,,0.434092559814,-0.039226360321,1.1272701416,,-0.062626751105,-0.245874257151,0.342283296354,0.904691043812
1652216782231260488,,343,,1652216782,197611565,"""atracsys""",,,0.434094726563,-0.0392466239929,1.12725708008,,-0.0625869572871,-0.245850687471,0.342283513612,0.90470012079
1652216782265689656,,344,,1652216782,236469973,"""atracsys""",,,0.434092498779,-0.0392237930298,1.12726721191,,-0.0625697730273,-0.245843491176,0.342290949622,0.904700451617
1652216782298128999,,345,,1652216782,269323359,"""atracsys""",,,0.434092132568,-0.0392445869446,1.12726538086,,-0.0625839140668,-0.245816026668,0.34229645243,0.904704854296
1652216782330518842,,346,,1652216782,299188518,"""atracsys""",,,0.434090270996,-0.0392208709717,1.12726281738,,-0.0626189458375,-0.245869887619,0.34227093877,0.904697446917
1652216782366934581,,347,,1652216782,329009798,"""atracsys""",,,0.434093444824,-0.0392360916138,1.12725634766,,-0.0627021602562,-0.245846019616,0.342286457632,0.904692298331
1652216782400568969,,348,,1652216782,367845786,"""atracsys""",,,0.434093048096,-0.0392343978882,1.12726013184,,-0.0626419845822,-0.245826610687,0.342289556077,0.904700568722
1652216782431948182,,349,,1652216782,397713207,"""atracsys""",,,0.434092224121,-0.0392236671448,1.12726477051,,-0.0627097449601,-0.245847792944,0.342278230379,0.904694403431
1652216782469416166,,350,,1652216782,439487260,"""atracsys""",,,0.434092193604,-0.0392378501892,1.12726538086,,-0.0625748260615,-0.245806025916,0.342293217728,0.904709423994
1652216782501617777,,351,,1652216782,469319772,"""atracsys""",,,0.434091064453,-0.0392212944031,1.12726208496,,-0.0626090977201,-0.24583498755,0.342282863074,0.904703101257
1652216782533630182,,352,,1652216782,499242384,"""atracsys""",,,0.43408795166,-0.0392396392822,1.12726733398,,-0.0625650057374,-0.245842901727,0.342283621958,0.904703713857
1652216782564746564,,353,,1652216782,529025301,"""atracsys""",,,0.434086242676,-0.0392317733765,1.12726660156,,-0.0626671750519,-0.245825120583,0.342292682705,0.904698046106
1652216782599022104,,354,,1652216782,570793440,"""atracsys""",,,0.434088378906,-0.0392233695984,1.12724768066,,-0.0626270529097,-0.245762845123,0.342300456357,0.904714802454
1652216782631115741,,355,,1652216782,600630115,"""atracsys""",,,0.434089569092,-0.0392355003357,1.12724401855,,-0.0626592408116,-0.245833020652,0.342290579281,0.904697244847
1652216782665485242,,356,,1652216782,630527479,"""atracsys""",,,0.434089233398,-0.0392182693481,1.12723901367,,-0.0626536905322,-0.245797830459,0.342305520185,0.904701537777
1652216782698318929,,357,,1652216782,669355305,"""atracsys""",,,0.434092163086,-0.0392258987427,1.12722216797,,-0.0626149322776,-0.245801478119,0.342298896602,0.904705736135
1652216782731271315,,358,,1652216782,699171880,"""atracsys""",,,0.434092346191,-0.0392151222229,1.12722802734,,-0.0625884739812,-0.245869983937,0.342289395258,0.904692546569
1652216782763904529,,359,,1652216782,729017713,"""atracsys""",,,0.434094085693,-0.0392214546204,1.12723205566,,-0.0625966887385,-0.245871565548,0.342279739662,0.904695201508
1652216782799652222,,360,,1652216782,770838911,"""atracsys""",,,0.434093688965,-0.0392210540771,1.12723205566,,-0.0624830547306,-0.246033721577,0.342234287458,0.904676167591
1652216782832873145,,361,,1652216782,800675862,"""atracsys""",,,0.434092834473,-0.0392141609192,1.12721948242,,-0.0624469097198,-0.246074468796,0.342216391327,0.904674350681
1652216782869036793,,362,,1652216782,830586702,"""atracsys""",,,0.434093292236,-0.0392385749817,1.12722558594,,-0.0624458813803,-0.24622679501,0.342157325253,0.904655316733
1652216782901460103,,363,,1652216782,872325640,"""atracsys""",,,0.434092681885,-0.0392195396423,1.12723876953,,-0.0625684150297,-0.246221471522,0.342165088903,0.904645362746
1652216782932850279,,364,,1652216782,902195132,"""atracsys""",,,0.43409487915,-0.0392389030457,1.12724291992,,-0.0625867514787,-0.246258322938,0.342152665484,0.904638762394
1652216782964680285,,365,,1652216782,932012531,"""atracsys""",,,0.434095336914,-0.0392258071899,1.1272364502,,-0.062722600905,-0.246229303603,0.342167887422,0.904631495251
